19160101/1200 57.354713
19160102/1200 57.354713
19160103/1200 57.354713
19160104/1200 57.354713
19160105/1200 57.354713
19160106/1200 57.354713
19160107/1200 57.354713
19160108/1200 57.354713
19160109/1200 57.354713
19160110/1200 57.354713
19160111/1200 55.704624
19160112/1200 55.704624
19160113/1200 55.704624
19160114/1200 55.704624
19160115/1200 54.078957
19160116/1200 54.078957
19160117/1200 54.078957
19160118/1200 54.078957
19160119/1200 54.078957
19160120/1200 54.078957
19160121/1200 52.477695
19160122/1200 52.477695
19160123/1200 52.477695
19160124/1200 52.477695
19160125/1200 52.477695
19160126/1200 50.900841
19160127/1200 50.900841
19160128/1200 50.900841
19160129/1200 50.900841
19160130/1200 50.900841
19160131/1200 50.900841
19160201/1200 49.348373
19160202/1200 49.348373
19160203/1200 49.348373
19160204/1200 49.348373
19160205/1200 47.820282
19160206/1200 47.820282
19160207/1200 47.820282
19160208/1200 47.820282
19160209/1200 46.316563
19160210/1200 46.316563
19160211/1200 46.316563
19160212/1200 44.837200
19160213/1200 44.837200
19160214/1200 44.837200
19160215/1200 44.837200
19160216/1200 43.382179
19160217/1200 43.382179
19160218/1200 43.382179
19160219/1200 43.382179
19160220/1200 41.951496
19160221/1200 41.951496
19160222/1200 41.951496
19160223/1200 41.951496
19160224/1200 40.545139
19160225/1200 40.545139
19160226/1200 40.545139
19160227/1200 40.545139
19160228/1200 39.163086
19160229/1200 39.163086
19160301/1200 39.163086
19160302/1200 39.163086
19160303/1200 39.163086
19160304/1200 37.805336
19160305/1200 37.805336
19160306/1200 37.805336
19160307/1200 37.805336
19160308/1200 36.471874
19160309/1200 36.471874
19160310/1200 36.471874
19160311/1200 36.471874
19160312/1200 36.471874
19160313/1200 35.162685
19160314/1200 35.162685
19160315/1200 35.162685
19160316/1200 35.162685
19160317/1200 35.162685
19160318/1200 33.877762
19160319/1200 33.877762
19160320/1200 33.877762
19160321/1200 33.877762
19160322/1200 33.877762
19160323/1200 33.877762
19160324/1200 33.877762
19160325/1200 33.877762
19160326/1200 33.877762
19160327/1200 33.877762
19160328/1200 33.877762
19160329/1200 33.877762
19160330/1200 33.877762
19160331/1200 33.877762
19160401/1200 35.162685
19160402/1200 35.162685
19160403/1200 35.162685
19160404/1200 35.162685
19160405/1200 36.471874
19160406/1200 37.805336
19160407/1200 37.805336
19160408/1200 39.163086
19160409/1200 39.163086
19160410/1200 40.545139
19160411/1200 40.545139
19160412/1200 41.951496
19160413/1200 41.951496
19160414/1200 43.382179
19160415/1200 43.382179
19160416/1200 44.837200
19160417/1200 46.316563
19160418/1200 47.820282
19160419/1200 49.348373
19160420/1200 50.900841
19160421/1200 54.078957
19160422/1200 57.354713
19160423/1200 71.435768
19160424/1200 81.032616
19160425/1200 97.664650
19160426/1200 133.098984
19160427/1200 220.677444
19160428/1200 310.772491
19160429/1200 434.880066
19160430/1200 569.434448
19160501/1200 698.564941
19160502/1200 612.832886
19160503/1200 543.130737
19160504/1200 532.785889
19160505/1200 532.785889
19160506/1200 527.651245
19160507/1200 652.133057
19160508/1200 1004.118530
19160509/1200 1526.925659
19160510/1200 2176.921387
19160511/1200 2892.287354
19160512/1200 2533.406006
19160513/1200 1938.139648
19160514/1200 1589.392090
19160515/1200 1365.875244
19160516/1200 1268.154663
19160517/1200 1189.528931
19160518/1200 934.409363
19160519/1200 834.610474
19160520/1200 740.521667
19160521/1200 722.388245
19160522/1200 1076.372192
19160523/1200 1098.544800
19160524/1200 1061.717773
19160525/1200 1076.372192
19160526/1200 1228.522705
19160527/1200 1136.008911
19160528/1200 1011.229370
19160529/1200 1076.372192
19160530/1200 1004.118530
19160531/1200 948.147766
19160601/1200 1268.154663
19160602/1200 1308.424561
19160603/1200 1374.184692
19160604/1200 1128.465088
19160605/1200 968.946045
19160606/1200 740.521667
19160607/1200 722.388245
19160608/1200 663.589233
19160609/1200 601.831726
19160610/1200 669.355225
19160611/1200 740.521667
19160612/1200 802.613586
19160613/1200 948.147766
19160614/1200 900.507996
19160615/1200 716.394470
19160616/1200 657.848511
19160617/1200 569.434448
19160618/1200 421.062408
19160619/1200 623.935181
19160620/1200 716.394470
19160621/1200 740.521667
19160622/1200 686.805115
19160623/1200 574.770874
19160624/1200 517.457703
19160625/1200 477.691284
19160626/1200 468.001526
19160627/1200 453.655670
19160628/1200 430.249023
19160629/1200 398.535522
19160630/1200 376.636475
19160701/1200 355.364716
19160702/1200 363.798187
19160703/1200 351.185608
19160704/1200 363.798187
19160705/1200 355.364716
19160706/1200 338.798645
19160707/1200 330.665955
19160708/1200 740.521667
19160709/1200 722.388245
19160710/1200 635.138489
19160711/1200 522.541870
19160712/1200 444.217590
19160713/1200 425.643158
19160714/1200 421.062408
19160715/1200 411.976257
19160716/1200 411.976257
19160717/1200 444.217590
19160718/1200 425.643158
19160719/1200 444.217590
19160720/1200 407.470886
19160721/1200 416.506775
19160722/1200 368.052521
19160723/1200 310.772491
19160724/1200 269.208130
19160725/1200 258.397095
19160726/1200 244.331787
19160727/1200 240.877808
19160728/1200 244.331787
19160729/1200 244.331787
19160730/1200 240.877808
19160731/1200 237.448776
19160801/1200 210.913513
19160802/1200 201.373581
19160803/1200 192.057465
19160804/1200 185.971008
19160805/1200 182.965042
19160806/1200 182.965042
19160807/1200 179.983917
19160808/1200 179.983917
19160809/1200 177.027618
19160810/1200 168.307663
19160811/1200 162.618393
19160812/1200 157.028320
19160813/1200 151.537369
19160814/1200 148.829056
19160815/1200 146.145508
19160816/1200 138.243378
19160817/1200 130.563889
19160818/1200 125.567825
19160819/1200 125.567825
19160820/1200 125.567825
19160821/1200 123.106850
19160822/1200 120.670578
19160823/1200 115.872101
19160824/1200 111.172325
19160825/1200 111.172325
19160826/1200 113.509880
19160827/1200 113.509880
19160828/1200 111.172325
19160829/1200 111.172325
19160830/1200 106.571198
19160831/1200 106.571198
19160901/1200 120.670578
19160902/1200 120.670578
19160903/1200 113.509880
19160904/1200 111.172325
19160905/1200 106.571198
19160906/1200 102.068657
19160907/1200 99.854340
19160908/1200 95.499565
19160909/1200 93.359100
19160910/1200 89.151955
19160911/1200 87.085266
19160912/1200 85.043144
19160913/1200 85.043144
19160914/1200 85.043144
19160915/1200 87.085266
19160916/1200 87.085266
19160917/1200 89.151955
19160918/1200 91.243233
19160919/1200 133.098984
19160920/1200 130.563889
19160921/1200 120.670578
19160922/1200 113.509880
19160923/1200 106.571198
19160924/1200 102.068657
19160925/1200 99.854340
19160926/1200 102.068657
19160927/1200 111.172325
19160928/1200 111.172325
19160929/1200 106.571198
19160930/1200 99.854340
19161001/1200 95.499565
19161002/1200 91.243233
19161003/1200 89.151955
19161004/1200 89.151955
19161005/1200 89.151955
19161006/1200 89.151955
19161007/1200 93.359100
19161008/1200 102.068657
19161009/1200 99.854340
19161010/1200 99.854340
19161011/1200 106.571198
19161012/1200 115.872101
19161013/1200 118.259003
19161014/1200 113.509880
19161015/1200 123.106850
19161016/1200 123.106850
19161017/1200 120.670578
19161018/1200 113.509880
19161019/1200 81.032616
19161020/1200 65.971825
19161021/1200 54.078957
19161022/1200 79.064178
19161023/1200 79.064178
19161024/1200 77.120285
19161025/1200 87.085266
19161026/1200 95.499565
19161027/1200 99.854340
19161028/1200 106.571198
19161029/1200 135.658813
19161030/1200 198.243347
19161031/1200 421.062408
19161101/1200 517.457703
19161102/1200 342.902588
19161103/1200 269.208130
19161104/1200 234.044678
19161105/1200 254.843323
19161106/1200 322.633453
19161107/1200 416.506775
19161108/1200 380.966064
19161109/1200 532.785889
19161110/1200 553.576538
19161111/1200 444.217590
19161112/1200 502.356354
19161113/1200 398.535522
19161114/1200 372.331940
19161115/1200 306.868866
19161116/1200 223.981888
19161117/1200 210.913513
19161118/1200 195.137970
19161119/1200 192.057465
19161120/1200 189.001816
19161121/1200 192.057465
19161122/1200 195.137970
19161123/1200 192.057465
19161124/1200 192.057465
19161125/1200 192.057465
19161126/1200 240.877808
19161127/1200 299.136688
19161128/1200 223.981888
19161129/1200 195.137970
19161130/1200 192.057465
19161201/1200 177.027618
19161202/1200 182.965042
19161203/1200 171.189499
19161204/1200 162.618393
19161205/1200 154.270462
19161206/1200 148.829056
19161207/1200 143.486710
19161208/1200 140.852676
19161209/1200 140.852676
19161210/1200 138.243378
19161211/1200 125.567825
19161212/1200 108.859436
19161213/1200 111.172325
19161214/1200 113.509880
19161215/1200 113.509880
19161216/1200 106.571198
19161217/1200 120.670578
19161218/1200 120.670578
19161219/1200 118.259003
19161220/1200 115.872101
19161221/1200 115.872101
19161222/1200 113.509880
19161223/1200 113.509880
19161224/1200 111.172325
19161225/1200 111.172325
19161226/1200 108.859436
19161227/1200 108.859436
19161228/1200 106.571198
19161229/1200 106.571198
19161230/1200 104.307610
19161231/1200 104.307610
19170101/1200 102.068657
19170102/1200 97.664650
19170103/1200 99.854340
19170104/1200 97.664650
19170105/1200 95.499565
19170106/1200 95.499565
19170107/1200 93.359100
19170108/1200 93.359100
19170109/1200 91.243233
19170110/1200 91.243233
19170111/1200 89.151955
19170112/1200 87.085266
19170113/1200 87.085266
19170114/1200 85.043144
19170115/1200 83.025597
19170116/1200 83.025597
19170117/1200 81.032616
19170118/1200 79.064178
19170119/1200 79.064178
19170120/1200 77.120285
19170121/1200 77.120285
19170122/1200 75.200920
19170123/1200 75.200920
19170124/1200 73.306091
19170125/1200 73.306091
19170126/1200 71.435768
19170127/1200 71.435768
19170128/1200 69.589958
19170129/1200 69.589958
19170130/1200 67.768646
19170131/1200 67.768646
19170201/1200 65.971825
19170202/1200 65.971825
19170203/1200 64.199478
19170204/1200 62.451607
19170205/1200 62.451607
19170206/1200 60.728195
19170207/1200 59.029232
19170208/1200 59.029232
19170209/1200 57.354713
19170210/1200 55.704624
19170211/1200 55.704624
19170212/1200 54.078957
19170213/1200 52.477695
19170214/1200 52.477695
19170215/1200 50.900841
19170216/1200 49.348373
19170217/1200 49.348373
19170218/1200 47.820282
19170219/1200 47.820282
19170220/1200 47.820282
19170221/1200 46.316563
19170222/1200 46.316563
19170223/1200 46.316563
19170224/1200 46.316563
19170225/1200 44.837200
