19230101/1200 -9999.000000
19230102/1200 -9999.000000
19230103/1200 -9999.000000
19230104/1200 -9999.000000
19230105/1200 -9999.000000
19230106/1200 -9999.000000
19230107/1200 -9999.000000
19230108/1200 -9999.000000
19230109/1200 -9999.000000
19230110/1200 -9999.000000
19230111/1200 -9999.000000
19230112/1200 -9999.000000
19230113/1200 -9999.000000
19230114/1200 -9999.000000
19230115/1200 -9999.000000
19230116/1200 -9999.000000
19230117/1200 -9999.000000
19230118/1200 -9999.000000
19230119/1200 -9999.000000
19230120/1200 -9999.000000
19230121/1200 -9999.000000
19230122/1200 -9999.000000
19230123/1200 -9999.000000
19230124/1200 -9999.000000
19230125/1200 -9999.000000
19230126/1200 -9999.000000
19230127/1200 -9999.000000
19230128/1200 -9999.000000
19230129/1200 -9999.000000
19230130/1200 -9999.000000
19230131/1200 -9999.000000
19230201/1200 -9999.000000
19230202/1200 -9999.000000
19230203/1200 -9999.000000
19230204/1200 -9999.000000
19230205/1200 -9999.000000
19230206/1200 -9999.000000
19230207/1200 -9999.000000
19230208/1200 -9999.000000
19230209/1200 -9999.000000
19230210/1200 -9999.000000
19230211/1200 -9999.000000
19230212/1200 -9999.000000
19230213/1200 -9999.000000
19230214/1200 -9999.000000
19230215/1200 -9999.000000
19230216/1200 -9999.000000
19230217/1200 -9999.000000
19230218/1200 -9999.000000
19230219/1200 -9999.000000
19230220/1200 -9999.000000
19230221/1200 -9999.000000
19230222/1200 -9999.000000
19230223/1200 -9999.000000
19230224/1200 -9999.000000
19230225/1200 -9999.000000
19230226/1200 -9999.000000
19230227/1200 -9999.000000
19230228/1200 -9999.000000
19230301/1200 -9999.000000
19230302/1200 -9999.000000
19230303/1200 -9999.000000
19230304/1200 -9999.000000
19230305/1200 -9999.000000
19230306/1200 -9999.000000
19230307/1200 -9999.000000
19230308/1200 -9999.000000
19230309/1200 -9999.000000
19230310/1200 -9999.000000
19230311/1200 -9999.000000
19230312/1200 -9999.000000
19230313/1200 -9999.000000
19230314/1200 -9999.000000
19230315/1200 -9999.000000
19230316/1200 -9999.000000
19230317/1200 -9999.000000
19230318/1200 -9999.000000
19230319/1200 -9999.000000
19230320/1200 -9999.000000
19230321/1200 -9999.000000
19230322/1200 -9999.000000
19230323/1200 -9999.000000
19230324/1200 -9999.000000
19230325/1200 -9999.000000
19230326/1200 -9999.000000
19230327/1200 -9999.000000
19230328/1200 -9999.000000
19230329/1200 -9999.000000
19230330/1200 -9999.000000
19230331/1200 -9999.000000
19230401/1200 -9999.000000
19230402/1200 -9999.000000
19230403/1200 -9999.000000
19230404/1200 -9999.000000
19230405/1200 -9999.000000
19230406/1200 -9999.000000
19230407/1200 -9999.000000
19230408/1200 -9999.000000
19230409/1200 -9999.000000
19230410/1200 -9999.000000
19230411/1200 -9999.000000
19230412/1200 -9999.000000
19230413/1200 -9999.000000
19230414/1200 -9999.000000
19230415/1200 -9999.000000
19230416/1200 -9999.000000
19230417/1200 -9999.000000
19230418/1200 -9999.000000
19230419/1200 -9999.000000
19230420/1200 -9999.000000
19230421/1200 -9999.000000
19230422/1200 -9999.000000
19230423/1200 -9999.000000
19230424/1200 -9999.000000
19230425/1200 -9999.000000
19230426/1200 -9999.000000
19230427/1200 -9999.000000
19230428/1200 -9999.000000
19230429/1200 -9999.000000
19230430/1200 -9999.000000
19230501/1200 -9999.000000
19230502/1200 -9999.000000
19230503/1200 -9999.000000
19230504/1200 -9999.000000
19230505/1200 -9999.000000
19230506/1200 -9999.000000
19230507/1200 -9999.000000
19230508/1200 -9999.000000
19230509/1200 -9999.000000
19230510/1200 -9999.000000
19230511/1200 -9999.000000
19230512/1200 -9999.000000
19230513/1200 -9999.000000
19230514/1200 -9999.000000
19230515/1200 -9999.000000
19230516/1200 -9999.000000
19230517/1200 -9999.000000
19230518/1200 -9999.000000
19230519/1200 -9999.000000
19230520/1200 -9999.000000
19230521/1200 -9999.000000
19230522/1200 -9999.000000
19230523/1200 -9999.000000
19230524/1200 -9999.000000
19230525/1200 -9999.000000
19230526/1200 -9999.000000
19230527/1200 -9999.000000
19230528/1200 -9999.000000
19230529/1200 -9999.000000
19230530/1200 -9999.000000
19230531/1200 -9999.000000
19230601/1200 46.310219
19230602/1200 42.948021
19230603/1200 35.288738
19230604/1200 25.087479
19230605/1200 24.527878
19230606/1200 21.859043
19230607/1200 20.850374
19230608/1200 20.850374
19230609/1200 21.350580
19230610/1200 21.859043
19230611/1200 20.850374
19230612/1200 19.874437
19230613/1200 19.398554
19230614/1200 21.350580
19230615/1200 31.179560
19230616/1200 55.506714
19230617/1200 99.097176
19230618/1200 106.594063
19230619/1200 102.050491
19230620/1200 108.139214
19230621/1200 148.119003
19230622/1200 153.991882
19230623/1200 164.135529
19230624/1200 172.576843
19230625/1200 148.119003
19230626/1200 116.098618
19230627/1200 93.369186
19230628/1200 83.904266
