18960101/1200 -9999.000000
18960102/1200 -9999.000000
18960103/1200 -9999.000000
18960104/1200 -9999.000000
18960105/1200 -9999.000000
18960106/1200 -9999.000000
18960107/1200 -9999.000000
18960108/1200 -9999.000000
18960109/1200 -9999.000000
18960110/1200 -9999.000000
18960111/1200 -9999.000000
18960112/1200 -9999.000000
18960113/1200 -9999.000000
18960114/1200 -9999.000000
18960115/1200 -9999.000000
18960116/1200 -9999.000000
18960117/1200 -9999.000000
18960118/1200 -9999.000000
18960119/1200 -9999.000000
18960120/1200 -9999.000000
18960121/1200 -9999.000000
18960122/1200 -9999.000000
18960123/1200 -9999.000000
18960124/1200 -9999.000000
18960125/1200 -9999.000000
18960126/1200 -9999.000000
18960127/1200 -9999.000000
18960128/1200 -9999.000000
18960129/1200 -9999.000000
18960130/1200 -9999.000000
18960131/1200 -9999.000000
18960201/1200 -9999.000000
18960202/1200 -9999.000000
18960203/1200 -9999.000000
18960204/1200 -9999.000000
18960205/1200 -9999.000000
18960206/1200 -9999.000000
18960207/1200 -9999.000000
18960208/1200 -9999.000000
18960209/1200 -9999.000000
18960210/1200 -9999.000000
18960211/1200 -9999.000000
18960212/1200 -9999.000000
18960213/1200 -9999.000000
18960214/1200 -9999.000000
18960215/1200 -9999.000000
18960216/1200 -9999.000000
18960217/1200 -9999.000000
18960218/1200 -9999.000000
18960219/1200 -9999.000000
18960220/1200 -9999.000000
18960221/1200 -9999.000000
18960222/1200 -9999.000000
18960223/1200 -9999.000000
18960224/1200 -9999.000000
18960225/1200 -9999.000000
18960226/1200 -9999.000000
18960227/1200 -9999.000000
18960228/1200 -9999.000000
18960229/1200 -9999.000000
18960301/1200 -9999.000000
18960302/1200 -9999.000000
18960303/1200 -9999.000000
18960304/1200 -9999.000000
18960305/1200 -9999.000000
18960306/1200 -9999.000000
18960307/1200 -9999.000000
18960308/1200 -9999.000000
18960309/1200 -9999.000000
18960310/1200 -9999.000000
18960311/1200 -9999.000000
18960312/1200 -9999.000000
18960313/1200 -9999.000000
18960314/1200 -9999.000000
18960315/1200 -9999.000000
18960316/1200 -9999.000000
18960317/1200 -9999.000000
18960318/1200 -9999.000000
18960319/1200 -9999.000000
18960320/1200 -9999.000000
18960321/1200 -9999.000000
18960322/1200 -9999.000000
18960323/1200 -9999.000000
18960324/1200 -9999.000000
18960325/1200 -9999.000000
18960326/1200 -9999.000000
18960327/1200 -9999.000000
18960328/1200 -9999.000000
18960329/1200 -9999.000000
18960330/1200 -9999.000000
18960331/1200 -9999.000000
18960401/1200 -9999.000000
18960402/1200 -9999.000000
18960403/1200 -9999.000000
18960404/1200 -9999.000000
18960405/1200 -9999.000000
18960406/1200 -9999.000000
18960407/1200 -9999.000000
18960408/1200 -9999.000000
18960409/1200 -9999.000000
18960410/1200 -9999.000000
18960411/1200 -9999.000000
18960412/1200 -9999.000000
18960413/1200 -9999.000000
18960414/1200 -9999.000000
18960415/1200 -9999.000000
18960416/1200 -9999.000000
18960417/1200 -9999.000000
18960418/1200 -9999.000000
18960419/1200 -9999.000000
18960420/1200 -9999.000000
18960421/1200 -9999.000000
18960422/1200 -9999.000000
18960423/1200 -9999.000000
18960424/1200 -9999.000000
18960425/1200 -9999.000000
18960426/1200 -9999.000000
18960427/1200 -9999.000000
18960428/1200 -9999.000000
18960429/1200 -9999.000000
18960430/1200 -9999.000000
18960501/1200 -9999.000000
18960502/1200 -9999.000000
18960503/1200 -9999.000000
18960504/1200 -9999.000000
18960505/1200 -9999.000000
