18960101/1200 41.225967
18960102/1200 41.225967
18960103/1200 41.225967
18960104/1200 41.225967
18960105/1200 41.225967
18960106/1200 41.225967
18960107/1200 41.225967
18960108/1200 40.544064
18960109/1200 40.544064
18960110/1200 39.865276
18960111/1200 39.865276
18960112/1200 39.865276
18960113/1200 39.865276
18960114/1200 39.865276
18960115/1200 39.865276
18960116/1200 39.189632
18960117/1200 39.189632
18960118/1200 39.189632
18960119/1200 39.189632
18960120/1200 39.189632
18960121/1200 39.189632
18960122/1200 38.517159
18960123/1200 38.517159
18960124/1200 37.847878
18960125/1200 37.847878
18960126/1200 37.847878
18960127/1200 39.189632
18960128/1200 41.225967
18960129/1200 43.290165
18960130/1200 45.381626
18960131/1200 47.499760
18960201/1200 50.613781
18960202/1200 53.012051
18960203/1200 56.724304
18960204/1200 59.276096
18960205/1200 63.219910
18960206/1200 67.303879
18960207/1200 72.968689
18960208/1200 77.383041
18960209/1200 81.940422
18960210/1200 77.383041
18960211/1200 72.968689
18960212/1200 68.696495
18960213/1200 64.565620
18960214/1200 61.889778
18960215/1200 59.276096
18960216/1200 56.724304
18960217/1200 55.471523
18960218/1200 54.234119
18960219/1200 53.012051
18960220/1200 51.805283
18960221/1200 50.613781
18960222/1200 49.437508
18960223/1200 48.211643
18960224/1200 48.211643
18960225/1200 47.499760
18960226/1200 47.499760
18960227/1200 46.790787
18960228/1200 46.790787
18960229/1200 46.084732
18960301/1200 46.084732
18960302/1200 46.084732
18960303/1200 45.381626
18960304/1200 45.381626
18960305/1200 44.681480
18960306/1200 43.984322
18960307/1200 43.984322
18960308/1200 43.290165
18960309/1200 43.290165
18960310/1200 42.599041
18960311/1200 42.599041
18960312/1200 41.910965
18960313/1200 41.910965
18960314/1200 41.225967
18960315/1200 41.225967
18960316/1200 41.225967
18960317/1200 41.225967
18960318/1200 40.544064
18960319/1200 40.544064
18960320/1200 39.865276
18960321/1200 39.865276
18960322/1200 39.865276
18960323/1200 41.225967
18960324/1200 43.290165
18960325/1200 44.681480
18960326/1200 46.790787
18960327/1200 48.211643
18960328/1200 51.805283
